Transaction_ID,Date,Timestamp,Txn_Ref_Number,Transaction_Mode,Currency,Transaction_Amount,Sender_Customer_ID,Sender_Customer_Name,Sender_Bank_Name,Sender_Account_Number,Sender_Account_Type,Sender_IFSC,Sender_Phone_Number,Receiver_Customer_ID,Receiver_Customer_Name,Receiver_Bank_Name,Receiver_Account_Number,Receiver_Account_Type,Receiver_IFSC,Receiver_Phone_Number
ATM251130GOIZ6F,2025-11-30,18:57:45,W1CKNNCK2W25,ATM,INR,8360.58,100003576,Dhara Nair,Axis Bank,663152910784,Savings,UTIB2074266,+916243340467,100003510,Malini Bose,HDFC Bank,120278647687,Salary,HDFC5515718,+919425196407
UPI251130PAPQXB,2025-11-30,19:49:09,QW5C36L6IHSI,UPI,INR,2377.5,100005407,Malini Shetty,Axis Bank,383246552325,Savings,UTIB9373484,+918897623722,100005695,Anil Barik,Canara Bank,402100654232,Savings,CNRB8383208,+917492476795
UPI2511303VMW36,2025-11-30,23:35:43,37X3O5ISQ74P,UPI,INR,23867.27,100001128,Krutika Barik,Axis Bank,594992584265,Savings,UTIB2557025,+917699568264,100004531,Gunjan Chaturvedi,IndusInd Bank,146912309624,Salary,INDB9550161,+916326243819
IMPS2512016VNX3Q,2025-12-01,00:42:18,UJKBLZHVJS3I,IMPS,INR,45303.52,100004233,Pranav Shinde,Axis Bank,960949097963,Savings,UTIB8259412,+919677377861,100001892,Hari Bagchi,Canara Bank,816019141842,Savings,CNRB8083240,+919713366185
ATM251201TDFJMY,2025-12-01,01:12:04,LGWMFS7DZRIE,ATM,INR,16980.61,100005733,Parag Sawant,IndusInd Bank,822049656845,Savings,INDB4728980,+916818661231,100003011,Roshni Khan,Axis Bank,846658568341,Savings,UTIB5869564,+917464104824
IMPS251201DLTUJ6,2025-12-01,04:10:57,FB9LEJ3I7ZUM,IMPS,INR,35921.51,100002688,Indira Ghosh,ICICI Bank,963151271620,Salary,ICIC9940238,+919526850403,100002346,Arvind Behera,ICICI Bank,991973980729,Savings,ICIC2403534,+917999412339
TXN251201J48P1O,2025-12-01,05:15:28,098Q8LMDIGKJ,Cash Deposit,INR,40010.11,100004050,Rajat Parmar,ICICI Bank,969648465304,Savings,ICIC2308802,+917521892055,100003095,Jia Kohli,Union Bank of India,490319088540,Savings,UBIN5419134,+919396508569
ATM251201GN7YI9,2025-12-01,05:32:54,KTVCKDX42YXB,ATM,INR,15100.97,100004504,Kailash Shinde,Bank of Baroda,602827216188,Salary,BARB9951811,+916438482536,100001274,Sneha Bisht,State Bank of India,367237975161,Salary,SBIN5365124,+919384855691
TXN2512010OM1IX,2025-12-01,05:36:34,Z7HOQS00ZD35,Cash Deposit,INR,32530.09,100003602,Gautam Chawla,IndusInd Bank,717469688921,Savings,INDB5635445,+917327208351,100000087,Rashmi Shinde,Kotak Mahindra Bank,860325204320,Savings,KKBK1880152,+916814592093
UPI251201ZZJ8VF,2025-12-01,05:43:53,TCRK6682V7D5,UPI,INR,4864.38,100006906,Sonia Lal,IndusInd Bank,453776729898,Salary,INDB5798956,+916067063475,100006233,Pankaj Chaturvedi,Bank of Baroda,181411162715,Savings,BARB4573485,+917715450816
UPI2512011X8LI5,2025-12-01,07:10:54,3Y241NHKH5MT,UPI,INR,7778.76,100005410,Malavika Das,HDFC Bank,243248101308,Savings,HDFC8379976,+916344936147,100000721,Sanket Kohli,ICICI Bank,712886144794,Savings,ICIC4450685,+919893704108
ATM251201BYVUZJ,2025-12-01,07:47:05,X32FV21II848,ATM,INR,6505.38,100002458,Jayant Syed,Punjab National Bank,220012211998,Savings,PUNB5420063,+918001718408,100005038,Sanjay Paul,Punjab National Bank,638736093606,Savings,PUNB8569749,+916447047934
TXN251201VUZYNE,2025-12-01,07:49:37,C4ANYZKQUJNZ,Cash Deposit,INR,100494.87,100001037,Avani Naidu,State Bank of India,352074594305,Savings,SBIN9255384,+917490292707,100003761,Ram Pandey,Bank of Baroda,191590004441,Savings,BARB5563203,+919079754315
ATM251201FUTDDL,2025-12-01,08:55:39,WG5XWPRIVP7H,ATM,INR,778.23,100002335,Milan Jain,IndusInd Bank,117148649672,Savings,INDB7779065,+917423498695,100001495,Sanket Tiwari,State Bank of India,856108356976,Salary,SBIN7573374,+918404028992
IMPS251201G5DAE7,2025-12-01,10:25:39,VFT50UTQAQ6V,IMPS,INR,38085.53,100005791,Bipasha Banerjee,Axis Bank,221428550917,Savings,UTIB2533717,+919527918728,100003646,Rohini Pereira,HDFC Bank,475070507510,Salary,HDFC6780252,+919204124085
UPI251201EDFJ2J,2025-12-01,13:07:41,OV082PTFSCH1,UPI,INR,13675.56,100000595,Prem Singh,Canara Bank,345344616048,Savings,CNRB6158357,+916406226532,100000868,Chaitali D'Souza,Bank of Baroda,838488255236,Savings,BARB5392953,+918237244526
ATM251201VH0MCC,2025-12-01,13:53:42,L4AM2HEGYBB7,ATM,INR,3548.14,100004620,Nisha More,State Bank of India,552550589560,Savings,SBIN8932121,+918533539190,100000339,Jyotsna Kulkarni,Punjab National Bank,401558956184,Salary,PUNB1911995,+916744202557
TXN251201BPCHBD,2025-12-01,15:00:27,C52STE72UE0C,Cash Deposit,INR,45295.71,100001273,Anushka Khan,Canara Bank,716121777474,Salary,CNRB7846205,+919322807894,100002238,Navin Ali,State Bank of India,519300004246,Savings,SBIN6524101,+917185827271
ATM251201RI7WT9,2025-12-01,15:10:59,URMTSZTB3ZB5,ATM,INR,9437.41,100002748,Rajeev Lal,Kotak Mahindra Bank,216288427346,Savings,KKBK4269461,+917924995621,100003312,Ankita Singh,Axis Bank,721652303054,Savings,UTIB3796600,+916207440957
ATM251201ERYRRI,2025-12-01,16:28:51,E45OCGBRDJIB,ATM,INR,3112.77,100001115,Aryan Sandhu,State Bank of India,291693914604,Salary,SBIN8105429,+916237834522,100002248,Mamata Bhattacharya,Bank of Baroda,496102849033,Current,BARB3009524,+918637416896
TXN2512011O0HD8,2025-12-01,16:59:34,YABWZ9NW2DMV,Cash Deposit,INR,16137.68,100000271,Deepa Banerjee,Axis Bank,209908418829,Salary,UTIB4023658,+918711207314,100005554,Renu Ali,State Bank of India,555399298736,Savings,SBIN1635999,+919618892470
UPI2512016XNRYQ,2025-12-01,17:21:28,STURGHVCQM0H,UPI,INR,9618.32,100001003,Jay Pillai,State Bank of India,664223757771,Salary,SBIN1465672,+918750445092,100006389,Ruchi Qureshi,Union Bank of India,156367739772,Salary,UBIN7203493,+919168756219
ATM251201XNL9WS,2025-12-01,17:36:51,VWC2EILIXSEQ,ATM,INR,15562.66,100004312,Krutika Mehta,Axis Bank,488694994674,Savings,UTIB7207615,+916161636790,100002186,Bharat Bhatt,ICICI Bank,321034126954,Salary,ICIC5406735,+918502236248
UPI251201MQ5A5J,2025-12-01,17:53:40,DRS3TLKAL1U7,UPI,INR,16448.19,100000884,Anjali Nair,Canara Bank,959346219253,Demat,CNRB5901773,+918024648441,100003661,Nupur Trivedi,IndusInd Bank,484686509881,Salary,INDB3556874,+918508939960
ATM251201ECFXYS,2025-12-01,18:27:55,UPYSFEI0UNKX,ATM,INR,12416.51,100001829,Bhuvan Deshmukh,ICICI Bank,256385154295,Salary,ICIC9739454,+919939243535,100003857,Girish Bhattacharya,Kotak Mahindra Bank,927822407683,Savings,KKBK9896064,+916587472075
ATM251201Y0HXHU,2025-12-01,18:34:14,1KI4ZASDDXSO,ATM,INR,14774.79,100004571,Arpita Khan,IndusInd Bank,870313914369,Savings,INDB8973749,+916980859291,100000965,Laxmi Deshmukh,ICICI Bank,233009487636,Current,ICIC6458896,+918293896404
TXN251201WBC60Q,2025-12-01,18:43:36,GMTTTR3JKVV7,Cash Deposit,INR,12007.61,100001939,Manish Bora,Axis Bank,169181525946,Demat,UTIB5533569,+916101313242,100003214,Swati Agarwal,HDFC Bank,905075072105,Salary,HDFC7409080,+916442684297
ATM251201T2NNB4,2025-12-01,19:26:04,K9SYFWO7B20I,ATM,INR,4988.41,100006003,Saurabh Mahajan,Punjab National Bank,269115222669,Salary,PUNB8382984,+918571323060,100005667,Ananya Varghese,HDFC Bank,559732969211,Salary,HDFC7738083,+918873257050
ATM251201NFYQX2,2025-12-01,20:02:49,UEQ3ZGCBO5ZQ,ATM,INR,17132.44,100000543,Manoj Shaikh,Kotak Mahindra Bank,542647268287,Current,KKBK4990858,+917230153967,100001115,Aryan Sandhu,State Bank of India,291693914604,Salary,SBIN8105429,+916237834522
ATM25120191QP45,2025-12-01,20:54:04,4ZU90W87TX34,ATM,INR,18593.2,100004146,Ananya Roy,Canara Bank,480963503430,Savings,CNRB2483662,+917975468413,100002262,Arnav Sahu,Kotak Mahindra Bank,424960478212,Savings,KKBK4316541,+918965928635
UPI2512013IG28J,2025-12-01,21:17:11,S8LEW27KDRZU,UPI,INR,6240.32,100003745,Akhila Bora,Kotak Mahindra Bank,299733169644,Savings,KKBK8666635,+916189433325,100004973,Ganesh Behera,Axis Bank,240424310171,Salary,UTIB8168040,+917143289283
UPI251201470VDB,2025-12-01,21:52:34,T1ZMUA7XNV1Z,UPI,INR,11266.98,100000689,Mohit Reddy,State Bank of India,300744348109,Salary,SBIN1013151,+918542476320,100006025,Lakshya Fernandes,Canara Bank,600347078510,Salary,CNRB5220706,+918298954274
UPI2512019CCUEM,2025-12-01,22:20:45,O1X1S2GKCJ05,UPI,INR,9204.1,100005530,Mahesh Pillai,Union Bank of India,578847806720,Salary,UBIN7389969,+916931620641,100002155,Latika Banerjee,Union Bank of India,836333984795,Savings,UBIN3183728,+917641747004
UPI251201G06SAK,2025-12-01,22:36:55,W9Y9U24NZCFI,UPI,INR,13257.77,100003505,Arnav Mehta,HDFC Bank,910169627504,Salary,HDFC7172096,+919883881286,100006135,Niraj Khan,Axis Bank,929528101359,Savings,UTIB5787661,+917997413210
ATM2512013WQ74J,2025-12-01,22:47:31,EMRUV0QA3TGU,ATM,INR,6104.31,100004236,Anita Shaikh,IndusInd Bank,112914451176,Savings,INDB8758173,+919271326972,100003217,Aarthi Reddy,Axis Bank,532541157746,Savings,UTIB3686865,+917102339379
UPI251201GAX80H,2025-12-01,23:19:47,NX3KYOMJY78B,UPI,INR,17693.5,100001477,Bhavana Bisht,Axis Bank,587631850377,Savings,UTIB5810480,+918813387158,100006415,Gaurav Goel,Axis Bank,194976622088,Savings,UTIB3252055,+916846943785
ATM251201UDIBMU,2025-12-01,23:24:41,ZEZR1ISE68LC,ATM,INR,2611.51,100004485,Kavin Bhattacharya,Kotak Mahindra Bank,780259743607,Salary,KKBK5519494,+917246431648,100002656,Naresh Lal,ICICI Bank,173190846455,Savings,ICIC1494928,+916678848724
TXN251201O7SBV9,2025-12-01,23:34:39,6LE0HRN4VOI7,Cash Deposit,INR,11500.72,100004591,Aditya Kohli,Bank of Baroda,996987705017,Savings,BARB5782584,+919037166899,100004407,Aradhana Dutta,Axis Bank,182630253049,Salary,UTIB2640704,+916341686359
ATM251201026RAO,2025-12-01,23:46:44,CHN7JS7NNPYR,ATM,INR,10792.77,100005970,Shreya Roy,Canara Bank,467208474702,Savings,CNRB6422838,+917786379479,100003460,Arun Patel,HDFC Bank,941268908775,Savings,HDFC4237046,+919435465077
ATM2512018WKJOV,2025-12-01,23:58:02,DZLOM1GRIWND,ATM,INR,5313.32,100003214,Swati Agarwal,HDFC Bank,905075072105,Salary,HDFC7409080,+916442684297,100001534,Shreya More,ICICI Bank,400540557711,Savings,ICIC8868365,+919286960266
UPI251202HUAY0R,2025-12-02,00:32:25,CLM0ZVTEGATM,UPI,INR,21858.4,100004637,Rakhi Agarwal,ICICI Bank,830151764269,Savings,ICIC2521441,+917294851749,100005250,Srishti Goel,Bank of Baroda,735100358616,Savings,BARB6219430,+916552475615
UPI251202CXW0VU,2025-12-02,01:20:07,XJPYHJZV13EL,UPI,INR,19594.37,100001953,Narayan Bansal,Union Bank of India,748154410833,Salary,UBIN4365822,+916316168850,100004660,Chhavi Yadav,HDFC Bank,164640081849,Salary,HDFC7183329,+918555023947
ATM251202BOL6W8,2025-12-02,01:37:29,57YEFRABFXYW,ATM,INR,10147.55,100006905,Sangeeta Roy,Axis Bank,594059312448,Savings,UTIB6111444,+919885116593,100002602,Rachit Shetty,Kotak Mahindra Bank,124678101515,Demat,KKBK6261721,+918182107087
ATM2512029BUSZD,2025-12-02,01:47:31,T1ISR6NSLQII,ATM,INR,30849.9,100002888,Richa Singh,HDFC Bank,565735080828,Savings,HDFC1161063,+917268536558,100001427,Devansh Singh,Punjab National Bank,954416309554,Savings,PUNB4224746,+916268922270
UPI25120250F7SM,2025-12-02,03:14:00,9YH6QF9T6T4S,UPI,INR,5797.35,100005165,Prachi Bisht,Bank of Baroda,795480982083,Demat,BARB1222981,+918806117659,100005844,Kirti Fernandes,Kotak Mahindra Bank,593144441873,Savings,KKBK4032176,+918284997074
ATM251202IRJ91T,2025-12-02,04:06:47,YXJXHINHMXOW,ATM,INR,17172.53,100000162,Pratik Mohanty,ICICI Bank,749605808388,Salary,ICIC4552715,+919510486031,100001850,Nilima More,Canara Bank,790489875032,Current,CNRB6408619,+919871681664
UPI2512024B5VD5,2025-12-02,04:33:51,S3KD9NOCORFG,UPI,INR,21032.32,100001278,Anjali Parmar,HDFC Bank,234180837550,Demat,HDFC9226817,+916248625695,100002909,Meghna Lal,Axis Bank,812415590284,Savings,UTIB4433209,+919251407196
IMPS251202K09X07,2025-12-02,05:19:00,9BNWJ5DMQ3E5,IMPS,INR,36215.59,100006026,Krishna Bisht,Axis Bank,756816707565,Savings,UTIB5299993,+919561046066,100002345,Raj Behera,HDFC Bank,182676767471,Savings,HDFC2829574,+917066829794
ATM251202QCUJP8,2025-12-02,07:44:22,U4JBOSM48CTS,ATM,INR,13912.24,100005412,Indira Saxena,Union Bank of India,138022946345,Salary,UBIN6974335,+918723371913,100003335,Akanksha Roy,HDFC Bank,601416810352,Savings,HDFC7079929,+919264994508
TXN251202LA8UNQ,2025-12-02,07:53:44,4AO91R82L1QZ,Cash Deposit,INR,155579.47,100000768,Pankaj D'Souza,Bank of Baroda,550392741333,Savings,BARB8241429,+918841418832,100002707,Anjali Kohli,State Bank of India,208532143056,Salary,SBIN6159128,+917202552638
ATM251202OZ87QF,2025-12-02,07:55:15,65OYY6CNJYG0,ATM,INR,19220.96,100002094,Saanvi Shinde,HDFC Bank,512896459109,Demat,HDFC6296103,+916133167035,100002747,Kunal Kapoor,Canara Bank,955225555540,Savings,CNRB8019045,+919714509826
UPI251202CIED0P,2025-12-02,10:04:24,T4OR3PJ8ZXJV,UPI,INR,17367.36,100002579,Mihir Kaur,Bank of Baroda,206716261120,Savings,BARB2496647,+918498410218,100005884,Rishi Yadav,Kotak Mahindra Bank,415671467878,Salary,KKBK1412246,+917011948874
UPI251202MP7ZHJ,2025-12-02,10:15:45,X4CQRTM4DX09,UPI,INR,14144.88,100006790,Pritam Bisht,Canara Bank,249323760421,Salary,CNRB2600939,+919709224510,100004621,Ojaswini Rathod,Axis Bank,233303241901,Savings,UTIB9703483,+918940237490
UPI251202UZLYOW,2025-12-02,10:25:21,U6CCH5WVO4B3,UPI,INR,23472.49,100000794,Kamala Dutta,Punjab National Bank,369792279779,Savings,PUNB8923662,+916626975384,100000416,Naresh Hegde,Bank of Baroda,776941826078,Salary,BARB5783543,+918962428972
ATM251202OH8IS4,2025-12-02,12:39:35,H0SUTU2HV3ZC,ATM,INR,15602.14,100001633,Niharika Kaur,State Bank of India,906500517225,Savings,SBIN4927906,+918554513007,100002921,Monica Verma,Union Bank of India,461417668293,Salary,UBIN8568173,+917443631579
ATM251202X6DQP6,2025-12-02,13:02:04,LZ6O8CCB78K6,ATM,INR,16529.22,100005020,Nirmal Prasad,Canara Bank,446940586084,Savings,CNRB8661639,+918020468718,100002002,Aayushi Naidu,State Bank of India,752348231783,Salary,SBIN6896824,+918974264082
TXN251202M2VSSG,2025-12-02,13:32:20,238OL0Y54UWC,Cash Deposit,INR,38116.41,100003444,Naman Thomas,State Bank of India,756029295977,Savings,SBIN8789430,+919346979515,100003811,Rakhi Kapoor,State Bank of India,603554137546,Savings,SBIN8170332,+918443105482
UPI251202Q6X4DT,2025-12-02,15:19:08,5OXYYXQIMMMI,UPI,INR,10733.43,100004028,Pari Behera,Punjab National Bank,255574453423,Savings,PUNB8037153,+916419503238,100006178,Ashwin Mukherjee,Union Bank of India,650389331256,Savings,UBIN9214746,+919463437589
UPI251202JRUACD,2025-12-02,15:42:37,PDSYT55GD6PL,UPI,INR,9798.6,100002326,Ankita Prasad,Kotak Mahindra Bank,297246970462,Salary,KKBK5828367,+918890491950,100002611,Jignesh Banerjee,Bank of Baroda,855069939283,Savings,BARB6315397,+918395935805
ATM2512021MQZMP,2025-12-02,16:35:53,VYMF1HZOUGPY,ATM,INR,15665.45,100003806,Chetan Ansari,Axis Bank,904215284044,Current,UTIB1772085,+919346555742,100006762,Hrithik Dubey,State Bank of India,619272412790,Savings,SBIN5896701,+918113944188
UPI251202DB2R3E,2025-12-02,16:57:29,7NAGLUG1VMZ7,UPI,INR,88702.87,100005725,Kiran Jain,Axis Bank,164394507966,Savings,UTIB5271810,+918693165315,100000854,Chandra Dubey,Axis Bank,813014853140,Savings,UTIB9980400,+918495071116
TXN251202ZEFQFV,2025-12-02,17:32:06,B8WAD0VVDJ7A,Pos,INR,15152.66,100003143,Ekta Mahajan,Union Bank of India,127029164937,Current,UBIN9857434,+919292744281,100000959,Prabhat Mehta,State Bank of India,358790428709,Savings,SBIN5744260,+917067366063
ATM251202NB0ZKS,2025-12-02,18:41:37,OHROGO91P9Z4,ATM,INR,6712.77,100006418,Aparna Chauhan,Canara Bank,682790364548,Salary,CNRB1822368,+917001870786,100005455,Manav Shetty,HDFC Bank,285084062952,Savings,HDFC7812835,+919600416474
UPI251202LHAMDY,2025-12-02,20:21:42,0KHV70Z9BGYS,UPI,INR,14287.83,100003779,Ritik Acharya,Axis Bank,755020910656,Savings,UTIB1019728,+918338572713,100004497,Prerana Desai,IndusInd Bank,731372639997,Savings,INDB4031637,+916711652048
UPI2512026KCXAI,2025-12-02,21:58:41,JDATGKLMUM0E,UPI,INR,6411.31,100002828,Eeshwar Paul,Kotak Mahindra Bank,910700127680,Savings,KKBK3840853,+919166544672,100006003,Saurabh Mahajan,Punjab National Bank,269115222669,Salary,PUNB8382984,+918571323060
ATM2512027YCNEO,2025-12-02,22:50:59,ETRG1XJQWM77,ATM,INR,1324.19,100002699,Aryan Sahu,ICICI Bank,900101911711,Savings,ICIC1787864,+918133493776,100006568,Prerana Sen,Canara Bank,432382354922,Savings,CNRB4698260,+919289658822
TXN2512025RCWY5,2025-12-02,23:00:39,LTTIZWJ8ZHE4,Cash Deposit,INR,19402.28,100000408,Deepti Chawla,HDFC Bank,818343478757,Savings,HDFC2842979,+919863052526,100005210,Richa D'Souza,Kotak Mahindra Bank,583439036596,Savings,KKBK4822348,+916560482207
ATM251202VSU6H2,2025-12-02,23:16:02,SBSCKPOFEC6J,ATM,INR,116.93,100005471,Aditi Iyer,IndusInd Bank,304691321075,Salary,INDB8939999,+916377342699,100002924,Esha Gill,State Bank of India,532812127220,Savings,SBIN2122566,+919576215979
UPI251202KIBE7L,2025-12-02,23:52:28,SANPICK1QU94,UPI,INR,23087.7,100004539,Madhuri Majumdar,HDFC Bank,812341950837,Current,HDFC5428883,+919002053613,100002528,Ojas Naidu,State Bank of India,234950719170,Savings,SBIN7576885,+917364822890
ATM251203SDI3JI,2025-12-03,00:01:39,35L4QWT2JS5D,ATM,INR,11982.4,100005675,Gopal Pereira,HDFC Bank,326396720429,Savings,HDFC3463990,+918268162582,100003692,Darshan Sen,State Bank of India,747487627379,Savings,SBIN5869893,+919141257788
ATM251203K800CW,2025-12-03,00:54:18,LE00NZ6A6BUS,ATM,INR,16635.66,100001856,Nidhi Mathew,Axis Bank,217746755379,Savings,UTIB1857670,+918904179965,100000959,Prabhat Mehta,State Bank of India,358790428709,Savings,SBIN5744260,+917067366063
UPI251203X0EOEQ,2025-12-03,01:41:28,6ABTP7C161T0,UPI,INR,9887.02,100006623,Kiran Pillai,State Bank of India,929100396718,Demat,SBIN1183995,+917970169332,100000932,Chandra D'Souza,State Bank of India,609818786687,Savings,SBIN2690385,+919154296858
ATM2512033TB1X1,2025-12-03,01:56:35,D08O8VGMRWHK,ATM,INR,8603.65,100001673,Harish Naidu,HDFC Bank,824264772627,Savings,HDFC6290914,+918522100638,100004525,Atharva Bhattacharya,Axis Bank,369278752883,Savings,UTIB4601230,+916746930885
IMPS251203TNE0RA,2025-12-03,02:15:59,HZX543JF5JPD,IMPS,INR,28592.93,100001946,Seema D'Souza,Axis Bank,992970835680,Savings,UTIB9504700,+917695817918,100003296,Hrithik Bhatt,HDFC Bank,828414049397,Savings,HDFC8860470,+916557348906
IMPS251203QTFL4Q,2025-12-03,02:50:59,GETUEW2BHEXQ,IMPS,INR,28829.87,100006918,Raveena Behera,Bank of Baroda,156647868098,Savings,BARB7930637,+918169143695,100005884,Rishi Yadav,Kotak Mahindra Bank,415671467878,Salary,KKBK1412246,+917011948874
TXN2512031BS7GV,2025-12-03,03:41:20,MAE7O5TF97NI,Cash Deposit,INR,30403.48,100003941,Abhinav Shaikh,Kotak Mahindra Bank,943098386915,Savings,KKBK3316687,+917362895161,100004910,Smriti Gupta,Punjab National Bank,969043906554,Savings,PUNB1041232,+918849056087
TXN251203IM2G34,2025-12-03,04:03:06,8JDIYEQNC1T8,Cash Deposit,INR,36613.42,100006025,Lakshya Fernandes,Canara Bank,600347078510,Salary,CNRB5220706,+918298954274,100003411,Aarav Dubey,Union Bank of India,526361348614,Savings,UBIN1461600,+917699081158
TXN251203NEYTZA,2025-12-03,05:12:20,XQSTQ0JAMBTU,Pos,INR,8851.59,100003570,Deven Barik,Union Bank of India,132328329353,Savings,UBIN3090365,+916054530479,100001486,Nikita Trivedi,Canara Bank,481546778596,Savings,CNRB7735740,+917088277832
UPI251203K593LW,2025-12-03,05:51:12,JLCJN649HREH,UPI,INR,5911.42,100005283,Ekansh Mittal,Bank of Baroda,278110238350,Savings,BARB1014114,+916928487160,100001130,Hemant Ansari,Axis Bank,876708782052,Salary,UTIB2518482,+918353878878
ATM2512032I51F4,2025-12-03,06:02:54,T4EGZD42JWD4,ATM,INR,6649.71,100004978,Nilesh Qureshi,Punjab National Bank,561937346018,Demat,PUNB2753762,+917657748109,100005678,Ajay Shaikh,Bank of Baroda,383388008458,Savings,BARB1670755,+916177150902
ATM251203LKHONN,2025-12-03,08:04:48,EPWWOI7SGJ3V,ATM,INR,12423.18,100001120,Gaurav Kaur,Punjab National Bank,112119811285,Salary,PUNB8193284,+918474679334,100001481,Chaitali Hegde,State Bank of India,576243841134,Savings,SBIN8163681,+919068389967
TXN251203CKQ0G5,2025-12-03,08:49:45,TFQXAG5NO7KX,Cash Deposit,INR,33499.48,100003020,Pradeep Yadav,Axis Bank,465568718194,Savings,UTIB2723412,+917985473643,100005899,Ekansh Kaur,Axis Bank,523719842108,Savings,UTIB4903105,+916454279208
UPI251203TCYTWL,2025-12-03,09:49:37,KITUIQN73LGQ,UPI,INR,5119.42,100005482,Saanvi Dubey,Union Bank of India,895894643515,Salary,UBIN8880442,+919462586403,100001346,Daksha Thomas,Union Bank of India,877832032247,Salary,UBIN5515830,+917230760386
UPI251203I2ZNVZ,2025-12-03,11:33:17,YAVG7BIXQ03F,UPI,INR,1286.87,100000206,Saurabh Deshmukh,IndusInd Bank,291980774967,Savings,INDB1089119,+918883344957,100005626,Kajal Chaturvedi,IndusInd Bank,793766774550,Savings,INDB9712012,+919907761005
IMPS251203IJPN3M,2025-12-03,11:49:01,QF1WN9JWD62L,IMPS,INR,6542.43,100003477,Aanya Kulkarni,Axis Bank,771705902911,Savings,UTIB7877107,+917105925045,100005277,Bhuvan Verma,State Bank of India,796337559123,Savings,SBIN8490070,+919281751844
UPI25120357NOKS,2025-12-03,13:11:39,4ISUZCSGAK44,UPI,INR,13793.26,100001497,Raveena Bagchi,IndusInd Bank,313458462983,Salary,INDB6091611,+919094451973,100002262,Arnav Sahu,Kotak Mahindra Bank,424960478212,Savings,KKBK4316541,+918965928635
ATM251203X3135E,2025-12-03,15:28:31,8GVCOBG5N53F,ATM,INR,16885.9,100003139,Rashmi Pathan,HDFC Bank,276309983930,Salary,HDFC1065049,+916198404669,100002119,Navya Goel,Union Bank of India,104424017444,Savings,UBIN2148147,+917506860658
UPI251203YSPHEE,2025-12-03,15:43:26,JX2UA1HWAZTS,UPI,INR,3862.45,100004516,Omkar Sahu,Union Bank of India,866923766009,Savings,UBIN1166873,+917701689307,100000569,Pari Bhatia,Union Bank of India,310208924942,Salary,UBIN6193870,+918639338747
TXN251203OS7Y2Z,2025-12-03,16:05:36,PR1A9V875PVH,Cash Deposit,INR,7798.3,100001115,Aryan Sandhu,State Bank of India,291693914604,Salary,SBIN8105429,+916237834522,100003545,Jayashree Subramanian,Canara Bank,992713644265,Savings,CNRB3065873,+916445008061
UPI25120360E26Y,2025-12-03,17:32:16,25NE5G2B58F5,UPI,INR,2609.09,100005984,Saraswati Joshi,Kotak Mahindra Bank,110645388943,Savings,KKBK8430265,+916000914011,100005265,Priya Ansari,IndusInd Bank,992426540016,Savings,INDB9119240,+919303089176
ATM2512037Z69ZG,2025-12-03,19:00:51,DAUXM7089PZ5,ATM,INR,13521.21,100001334,Gauri Shah,State Bank of India,244317952940,Savings,SBIN7802477,+916474035758,100000750,Indira Ali,ICICI Bank,606874272085,Salary,ICIC9642080,+916769007696
