IPDR_ID,Session_Date,Session_Start_Time,Subscriber_IMSI,Subscriber_MSISDN,Device_IMEI,Source_IP_Address,Destination_IP_Address,Destination_Port,Cell_Global_ID,Session_Duration_Seconds
IPDR202600142035,2025-12-24,20:52:03,404707459088072,+917880299136,356825955376238,10.102.252.118,198.51.100.99,443,404-45-322-992,17
IPDR202600142059,2025-08-12,14:46:26,404174628517227,+919409713050,357025836520640,10.11.204.72,198.51.100.76,443,404-45-146-678,8
IPDR202600142063,2025-06-11,05:40:50,404486680876769,+918338572713,359089063237279,10.156.205.120,198.51.100.154,443,404-45-170-901,4
IPDR202600142066,2025-12-31,02:02:17,404657347375993,+919997519753,352695658726012,10.184.60.214,203.0.113.160,443,404-45-211-255,15
IPDR202600142073,2025-04-23,09:09:47,404852863677791,+917059707120,351876420888837,10.97.10.42,198.51.100.72,443,404-45-650-219,6
IPDR202600142077,2025-12-29,00:32:38,404516720718853,+917582267600,350731728078722,10.93.206.146,198.51.100.89,80,404-45-571-359,6
IPDR202600142083,2025-02-20,13:33:58,404739396351360,+917541551698,353646533062664,10.238.237.50,203.0.113.50,443,404-45-736-577,20
IPDR202600142109,2025-09-06,20:11:08,404779293277671,+917802470566,350400964849664,10.159.130.34,203.0.113.109,123,404-45-258-948,23
IPDR202600142110,2025-04-21,17:51:40,404954758047725,+918165373813,351063694242362,10.11.125.189,203.0.113.90,80,404-45-785-885,15
IPDR202600142161,2025-11-26,12:17:30,404503335139441,+919514705651,354307937429951,10.107.90.70,198.51.100.142,443,404-45-552-565,6
IPDR202600142173,2025-12-22,08:29:56,404434010290348,+916318132842,359136578156759,10.3.163.139,198.51.100.187,8443,404-45-785-498,3
IPDR202600142190,2025-07-18,18:05:34,404160529620635,+917387788107,358026882226382,10.166.24.73,203.0.113.103,53,404-45-373-164,96
IPDR202600142201,2025-05-16,09:45:41,404196482341487,+917291957441,355216459670827,10.188.35.23,198.51.100.25,80,404-45-478-292,7
IPDR202600142211,2025-02-19,10:52:04,404672366437823,+919351625080,358068472472595,10.74.33.88,203.0.113.240,443,404-45-564-004,3
IPDR202600142247,2025-10-29,00:23:49,404219362934400,+916000914011,355106855474818,10.153.99.149,203.0.113.32,443,404-45-833-666,24
IPDR202600142328,2025-06-27,19:42:02,404398899790877,+918905565843,358624086819606,10.234.88.184,203.0.113.211,5228,404-45-208-892,18
IPDR202600142361,2025-07-06,21:08:22,404188477093271,+917194014111,351791227896205,10.19.198.48,198.51.100.196,80,404-45-785-498,6
IPDR202600142364,2025-02-20,21:03:38,404371579682099,+917634959653,357709956059200,10.158.228.47,203.0.113.152,80,404-45-897-945,2
IPDR202600142371,2025-04-11,12:01:04,404174628517227,+919409713050,357025836520640,10.231.219.168,203.0.113.141,443,404-45-641-258,14
IPDR202600142411,2025-09-07,19:28:29,404833917437716,+918591160693,351269074622279,10.192.45.2,203.0.113.164,8443,404-45-287-286,15
IPDR202600142516,2025-04-13,12:33:34,404548772892142,+917000827712,354891903144327,10.171.245.119,198.51.100.37,443,404-45-370-518,30
IPDR202600142519,2025-09-02,13:13:40,404393304698901,+917716485521,352934073222652,10.160.185.152,198.51.100.215,443,404-45-911-697,6
IPDR202600142539,2025-02-03,13:11:09,404809621361315,+919644684494,351180900508400,10.253.36.118,203.0.113.24,80,404-45-818-960,10
IPDR202600142543,2025-06-21,14:16:55,404161386418065,+919561166692,352083604132532,10.173.210.254,198.51.100.121,80,404-45-658-037,12
IPDR202600142545,2025-08-07,21:26:06,404153581283496,+919025406627,352769335518903,10.201.172.19,198.51.100.32,443,404-45-911-697,12
IPDR202600142568,2025-11-25,11:13:19,404285622908178,+917134046268,359279787289103,10.26.166.152,198.51.100.230,123,404-45-130-096,3
IPDR202600142588,2025-11-25,11:02:58,404285622908178,+917134046268,359279787289103,10.41.216.110,203.0.113.145,8080,404-45-726-827,3
IPDR202600142608,2025-08-25,00:55:57,404481844036992,+918550108931,352468550418322,10.245.22.92,198.51.100.71,443,404-45-494-391,4
IPDR202600142615,2025-01-26,02:14:28,404328893621551,+916661818948,352390536422355,10.247.19.18,203.0.113.75,443,404-45-584-827,7
IPDR202600142619,2025-05-06,06:37:24,404235376981388,+919012273494,359329896777630,10.97.197.161,198.51.100.247,443,404-45-641-258,56
IPDR202600142622,2025-05-09,00:32:06,404666452219794,+916899182197,356382903213887,10.119.70.100,198.51.100.155,443,404-45-742-164,5
IPDR202600142643,2025-01-21,16:20:07,404221356291183,+918954038504,359618824659252,10.4.182.25,198.51.100.199,53,404-45-196-100,28
IPDR202600142650,2025-02-08,20:40:52,404661150151858,+917582699855,357074389378167,10.62.31.106,203.0.113.141,80,404-45-181-876,18
IPDR202600142651,2025-06-09,13:12:39,404100635335247,+919346555742,359831867403427,10.153.127.205,203.0.113.245,8443,404-45-735-768,47
IPDR202600142666,2025-05-02,23:53:31,404503668221584,+918741550706,357972942224507,10.204.159.204,198.51.100.250,443,404-45-980-339,13
IPDR202600142685,2025-03-31,01:45:38,404517758864242,+916409659188,352908286875016,10.110.252.78,198.51.100.63,443,404-45-243-433,3
IPDR202600142686,2025-12-09,11:12:28,404682769159976,+916573002449,356450019365154,10.42.213.107,203.0.113.55,80,404-45-479-364,3
IPDR202600142687,2025-11-26,10:59:40,404738981418359,+917740838964,357472390390028,10.203.128.176,203.0.113.77,80,404-45-691-197,17
IPDR202600142700,2025-08-25,19:19:54,404120665410878,+918450421025,352578688306582,10.67.146.186,198.51.100.163,80,404-45-367-210,10
IPDR202600142748,2025-07-25,10:57:48,404948829029838,+917812150158,356259804641653,10.129.23.59,203.0.113.235,80,404-45-441-790,4
IPDR202600142759,2025-03-16,06:14:55,404132448982404,+919994525087,353584488650858,10.228.45.160,203.0.113.120,53,404-45-108-684,12
IPDR202600142772,2025-05-30,04:27:58,404615717462996,+916823980384,355168953616322,10.235.240.57,198.51.100.126,443,404-45-614-942,12
IPDR202600142800,2025-01-06,09:29:34,404281537805585,+916213343596,359075711559117,10.153.215.103,198.51.100.172,80,404-45-951-827,9
IPDR202600142819,2025-12-05,13:10:48,404013235341558,+917661322420,358907632080567,10.95.172.137,198.51.100.6,443,404-45-703-285,65
IPDR202600142865,2025-08-01,20:07:34,404313833588735,+916768200913,353694004035084,10.164.122.89,198.51.100.200,443,404-45-130-096,13
IPDR202600142923,2025-08-05,11:34:38,404571466438985,+917568309736,351807421919841,10.218.61.240,198.51.100.186,53,404-45-243-433,30
IPDR202600142939,2025-09-10,19:14:13,404357303853692,+916267473352,358761397758769,10.167.236.92,203.0.113.132,80,404-45-304-837,20
IPDR202600142947,2025-10-07,03:55:28,404213511017871,+919821679053,359950248954033,10.51.217.197,203.0.113.225,443,404-45-911-697,25
IPDR202600142964,2025-12-17,01:34:31,404268033078806,+918875457856,351709418085617,10.59.112.244,198.51.100.58,8443,404-45-750-855,5
IPDR202600142986,2025-05-12,19:12:38,404314479510459,+919860882785,359925939009870,10.243.185.243,198.51.100.14,443,404-45-571-359,50
IPDR202600142990,2025-03-02,00:54:56,404402779786614,+919966659489,353410759002982,10.180.67.83,203.0.113.48,443,404-45-334-070,40
IPDR202600142997,2025-05-20,10:48:43,404452169766147,+919559914098,359986347962415,10.196.134.61,198.51.100.103,5228,404-45-282-520,7
IPDR202600143004,2025-04-24,09:51:17,404104725830186,+919022465155,358507697211327,10.102.255.2,198.51.100.116,443,404-45-891-297,6
IPDR202600143007,2025-12-25,15:23:29,404523052985527,+919966441687,355324421848994,10.5.243.72,198.51.100.107,8443,404-45-473-167,10
IPDR202600143036,2025-12-30,02:13:30,404156358471538,+918942896065,355894969127860,10.255.122.60,203.0.113.93,443,404-45-552-565,18
IPDR202600143039,2025-09-23,14:08:17,404602156686987,+919983988484,355300800519707,10.33.254.60,203.0.113.106,53,404-45-999-138,9
IPDR202600143056,2025-06-01,09:31:48,404059089626503,+917291879073,356351738429689,10.250.220.23,203.0.113.129,80,404-45-489-285,9
IPDR202600143061,2025-07-06,10:54:23,404030440610600,+918567377345,352837027219577,10.249.30.16,203.0.113.104,443,404-45-180-088,1
IPDR202600143070,2025-12-02,09:48:09,404245556217118,+916720582936,353140537561877,10.108.100.112,203.0.113.118,443,404-45-652-977,55
IPDR202600143081,2025-12-26,19:21:29,404515204047661,+918470791969,355738702085628,10.217.160.28,198.51.100.132,443,404-45-891-297,26
IPDR202600143121,2025-05-10,21:11:15,404066709678054,+916138269495,357073027438579,10.86.209.95,203.0.113.225,80,404-45-342-886,59
IPDR202600143127,2025-06-14,13:49:13,404879943486627,+917552880049,355575005677935,10.164.197.44,203.0.113.95,443,404-45-710-480,8
IPDR202600143150,2025-02-19,14:48:39,404969721934546,+916861162202,351218164653593,10.58.128.77,203.0.113.108,443,404-45-887-657,4
IPDR202600143183,2025-08-23,02:19:54,404937906708418,+918640413741,358983684283049,10.185.107.171,198.51.100.188,443,404-45-304-837,13
IPDR202600143195,2025-03-11,06:05:29,404777271241012,+919049823735,353434144057792,10.206.35.198,198.51.100.206,53,404-45-718-271,7
IPDR202600143224,2025-03-09,23:14:08,404261359142633,+918384015457,351288018317385,10.164.219.201,203.0.113.26,8443,404-45-771-512,72
IPDR202600143258,2025-12-08,06:50:43,404176058504179,+917670399159,357788093915647,10.239.198.3,198.51.100.27,443,404-45-862-575,3
IPDR202600143259,2025-07-23,16:17:06,404142071026873,+916662607238,359439335587165,10.211.183.180,198.51.100.111,53,404-45-626-244,13
IPDR202600143273,2025-01-24,17:29:47,404847409561646,+919406797753,353419353188078,10.26.196.160,203.0.113.140,443,404-45-670-225,17
IPDR202600143279,2025-09-09,15:59:21,404964852820220,+918431994101,357227074076315,10.230.31.46,203.0.113.190,443,404-45-716-028,18
IPDR202600143308,2025-09-16,03:25:17,404209471181664,+917883218274,357727844229916,10.232.124.151,198.51.100.193,80,404-45-967-353,13
IPDR202600143315,2025-01-13,19:35:06,404498940236266,+917163892412,351307609436868,10.179.217.174,203.0.113.43,53,404-45-170-610,6
IPDR202600143324,2025-07-03,06:31:37,404342363099074,+918705550013,357024997204835,10.41.189.196,203.0.113.142,53,404-45-462-434,1
IPDR202600143344,2025-10-17,07:46:42,404504421629006,+917786260884,357896858005251,10.160.181.242,198.51.100.169,80,404-45-995-946,2
IPDR202600143392,2025-04-07,05:52:16,404446955706436,+918696518496,351926192706658,10.138.240.65,198.51.100.249,80,404-45-573-256,32
IPDR202600143396,2025-02-15,22:54:13,404083406065701,+918865064080,358595787502901,10.85.150.158,198.51.100.164,443,404-45-652-774,6
IPDR202600143424,2025-11-21,18:43:22,404932708453725,+917738330218,350171454298861,10.187.150.218,198.51.100.98,80,404-45-626-244,15
IPDR202600143483,2025-03-24,06:11:43,404596615987681,+916332495475,357349364495721,10.249.144.114,198.51.100.220,443,404-45-230-043,4
IPDR202600143485,2025-03-01,00:51:15,404469196561124,+919604766217,351378168794244,10.254.189.166,203.0.113.221,53,404-45-370-518,3
IPDR202600143503,2025-01-29,07:46:54,404634316521496,+918478798838,350531773142970,10.66.203.246,203.0.113.181,443,404-45-415-374,38
IPDR202600143526,2025-12-19,02:31:38,404874927193935,+917111609810,353227390686985,10.90.172.68,198.51.100.117,443,404-45-584-827,2
IPDR202600143531,2025-06-10,12:19:20,404816075977479,+916566386279,356731965772671,10.43.101.105,203.0.113.96,443,404-45-597-493,20
IPDR202600143549,2025-02-20,21:07:27,404371579682099,+917634959653,357709956059200,10.75.94.3,198.51.100.108,443,404-45-897-945,5
IPDR202600143550,2025-09-30,14:57:04,404029940066270,+917648840444,356808032505886,10.192.181.169,198.51.100.86,8443,404-45-773-598,2
IPDR202600143561,2025-10-05,09:49:16,404529663619751,+916250502536,358095052685243,10.74.132.143,203.0.113.167,80,404-45-683-253,18
IPDR202600143565,2025-03-12,22:35:32,404081428471159,+919739680293,353894450591763,10.34.116.187,203.0.113.10,8443,404-45-646-747,14
IPDR202600143586,2025-10-24,15:03:26,404404779792671,+918051123826,351325529012942,10.198.145.227,198.51.100.98,443,404-45-726-827,5
IPDR202600143604,2025-07-01,10:18:59,404181069784890,+918544790257,357714382762388,10.151.146.192,198.51.100.233,8080,404-45-415-374,19
IPDR202600143613,2025-04-14,16:29:44,404532777429085,+918308876815,356191787627590,10.241.208.75,203.0.113.130,8443,404-45-315-699,2
IPDR202600143642,2025-03-06,06:41:24,404614250721160,+919546210442,357897390470211,10.40.67.236,203.0.113.188,5228,404-45-821-072,4
IPDR202600143652,2025-11-04,21:06:19,404620146468532,+918576484744,353189496642478,10.176.226.38,198.51.100.64,53,404-45-415-374,6
IPDR202600143677,2025-12-07,14:45:43,404468687189613,+918335058737,358685348288295,10.192.18.251,198.51.100.253,53,404-45-620-083,6
IPDR202600143687,2025-08-29,18:59:08,404189156173647,+917060125638,358326118365801,10.187.17.251,198.51.100.146,443,404-45-371-949,6
IPDR202600143691,2025-09-29,16:05:32,404344572436232,+918464721830,355678317408008,10.223.76.190,198.51.100.71,80,404-45-967-353,108
IPDR202600143732,2025-06-03,06:51:36,404579201745518,+919057787504,358322884906606,10.32.210.119,198.51.100.221,123,404-45-884-129,6
IPDR202600143757,2025-11-15,07:30:22,404734657794925,+916473889157,354265243045489,10.210.238.35,198.51.100.36,443,404-45-294-304,3
IPDR202600143763,2025-10-11,02:52:22,404623667724578,+916341686359,354449803024132,10.211.154.1,203.0.113.53,5228,404-45-710-480,3
IPDR202600143771,2025-03-12,02:15:35,404722869804855,+919008938568,354918417361863,10.237.186.88,198.51.100.32,443,404-45-961-655,53
IPDR202600143772,2025-02-27,15:13:19,404851434879460,+918133493776,357292330025722,10.99.220.99,203.0.113.200,443,404-45-980-339,1
IPDR202600143792,2025-07-08,11:42:16,404545417968466,+917166384169,351679475048240,10.183.160.15,198.51.100.242,123,404-45-328-143,6
IPDR202600143841,2025-06-01,12:29:02,404426577272797,+918179229014,353309923582225,10.49.104.9,198.51.100.229,443,404-45-204-095,11
IPDR202600143856,2025-06-19,05:21:17,404016310765459,+919083548905,354321078343470,10.153.211.249,203.0.113.250,80,404-45-641-258,11
IPDR202600143882,2025-10-30,22:44:11,404527511809286,+916655642600,354054632164844,10.136.194.181,203.0.113.17,443,404-45-906-719,7
IPDR202600143905,2025-03-15,14:21:50,404162139730076,+917720285731,353404837871043,10.117.92.125,203.0.113.171,443,404-45-565-293,10
IPDR202600143906,2025-12-17,07:01:57,404415194838866,+917947077688,356811740097738,10.83.37.165,198.51.100.130,443,404-45-813-981,15
IPDR202600143967,2025-07-06,22:45:11,404553136787963,+918158388378,355262183758898,10.126.140.101,203.0.113.204,80,404-45-319-553,16
IPDR202600144048,2025-06-23,19:21:29,404013023564392,+918364870025,353093846951805,10.123.17.134,203.0.113.44,443,404-45-704-433,7
IPDR202600144057,2025-08-13,00:48:13,404059089626503,+917291879073,356351738429689,10.196.197.151,203.0.113.37,443,404-45-314-687,5
IPDR202600144063,2025-01-19,04:07:51,404801625735511,+917071934390,350485579681618,10.195.60.63,203.0.113.98,8443,404-45-954-379,9
IPDR202600144077,2025-01-09,22:39:11,404224671941519,+918453607885,357353642775989,10.238.95.50,198.51.100.20,443,404-45-266-820,18
IPDR202600144130,2025-07-10,20:17:49,404287744235609,+919478131545,357812615157483,10.12.48.60,203.0.113.200,443,404-45-813-981,6
IPDR202600144147,2025-04-19,17:46:03,404370432784002,+917614987495,359228078301907,10.106.135.39,203.0.113.82,53,404-45-155-690,19
IPDR202600144151,2025-11-16,17:23:20,404564941936969,+916027901336,350363927623026,10.183.252.110,203.0.113.9,123,404-45-202-076,8
IPDR202600144161,2025-03-04,13:00:42,404006197303605,+917871176046,358854305526147,10.90.141.90,198.51.100.51,443,404-45-767-554,40
IPDR202600144165,2025-04-22,15:54:38,404472993768494,+919726146663,351027354312120,10.208.189.70,203.0.113.1,443,404-45-658-037,26
IPDR202600144172,2025-01-04,07:30:03,404004706422918,+919716537585,356283129949916,10.86.73.195,203.0.113.111,53,404-45-718-271,3
IPDR202600144184,2025-10-16,03:02:49,404300837083033,+918438901003,353626590330348,10.211.33.104,203.0.113.199,443,404-45-785-885,11
IPDR202600144191,2025-01-13,22:03:27,404621282716284,+918934548693,358912053568582,10.239.96.111,198.51.100.22,443,404-45-258-948,5
IPDR202600144235,2025-01-22,20:30:01,404073260347191,+919414634098,355926245057177,10.96.179.184,203.0.113.143,443,404-45-265-760,9
IPDR202600144279,2025-10-08,13:25:39,404552932602531,+918188874316,359318280706938,10.189.124.45,203.0.113.226,53,404-45-371-949,54
IPDR202600144287,2025-04-11,08:01:04,404542105041563,+919953001652,352483143811048,10.200.188.195,198.51.100.65,123,404-45-158-052,17
IPDR202600144291,2025-08-21,20:29:31,404969721934546,+916861162202,351218164653593,10.28.191.38,203.0.113.132,5228,404-45-199-368,34
IPDR202600144298,2025-09-16,16:02:07,404371202653638,+918356551501,352203161080095,10.130.250.190,198.51.100.47,443,404-45-966-053,9
IPDR202600144304,2025-04-19,08:20:00,404623698897069,+919524120926,359937933527355,10.74.248.149,203.0.113.142,5228,404-45-597-493,46
IPDR202600144310,2025-06-09,19:30:17,404793963759528,+916780789235,353471137797257,10.118.152.50,203.0.113.122,443,404-45-334-842,5
IPDR202600144313,2025-05-09,14:48:05,404910000290508,+918088194577,357637469314298,10.175.146.253,198.51.100.211,443,404-45-308-704,3
IPDR202600144325,2025-04-16,03:42:18,404250588923133,+919067451230,351958332645405,10.8.165.52,203.0.113.47,80,404-45-981-113,52
IPDR202600144333,2025-04-21,20:11:40,404115128469385,+916184966761,358118007313573,10.104.227.82,198.51.100.47,53,404-45-818-960,5
IPDR202600144344,2025-07-03,16:02:29,404311269258694,+916165076230,359698754726304,10.31.209.150,198.51.100.227,443,404-45-370-119,65
IPDR202600144362,2025-04-20,02:38:52,404380815456907,+918658461644,351059005907709,10.224.202.9,203.0.113.100,53,404-45-471-900,8
IPDR202600144394,2025-05-18,04:00:28,404427107605994,+916018950497,358925740673790,10.232.181.237,198.51.100.93,443,404-45-234-688,17
IPDR202600144414,2025-09-02,09:20:03,404615717462996,+916823980384,355168953616322,10.124.207.111,203.0.113.51,80,404-45-726-827,26
IPDR202600144439,2025-11-30,07:40:28,404260239063110,+917173526045,354702425585516,10.96.178.165,203.0.113.67,443,404-45-371-406,7
IPDR202600144445,2025-03-09,19:04:35,404259022656763,+916278217913,355805165909224,10.128.30.129,198.51.100.34,80,404-45-862-575,7
IPDR202600144457,2025-02-22,20:51:52,404854898768103,+916793257571,351264296331890,10.154.92.116,203.0.113.163,8443,404-45-847-707,16
IPDR202600144501,2025-11-03,05:10:09,404824520758983,+918705621158,350623404998400,10.180.16.45,198.51.100.6,5228,404-45-891-297,20
IPDR202600144515,2025-09-16,18:22:09,404841123582734,+919345231893,359912610648655,10.169.127.100,198.51.100.226,443,404-45-878-546,13
IPDR202600144528,2025-06-25,03:10:28,404448084740171,+919886214499,359017324241386,10.69.234.198,203.0.113.232,80,404-45-283-755,149
